event_id,user_id,product_id,event_type,event_date,session_id,platform
54283,5505,196,page_view,2023-05-19,19877,App
54284,8030,41,product_view,2023-05-27,15848,Web
54285,9419,458,page_view,2023-09-26,20097,App
54286,2574,268,add_to_cart,2023-01-16,8932,App
54287,2981,64,checkout,2023-07-23,41904,App
54288,3621,51,page_view,2023-12-01,5987,App
54289,8693,353,page_view,2023-05-04,10228,Mobile Web
54290,6115,430,page_view,2023-11-19,33454,Mobile Web
54291,1550,197,product_view,2023-04-06,5325,App
54292,4426,459,page_view,2023-05-16,12083,Web
54293,3224,229,product_view,2023-05-23,47590,Mobile Web
54294,5477,158,page_view,2023-10-09,20599,App
54295,5154,27,checkout,2023-12-15,11540,App
54296,1653,377,add_to_cart,2023-11-09,47191,App
54297,6986,497,add_to_cart,2023-07-24,4241,Web
54298,1998,94,add_to_cart,2023-10-09,27850,App
54299,7100,491,product_view,2023-05-09,11475,App
54300,2764,302,page_view,2023-07-29,4603,App
54301,8536,205,page_view,2023-01-18,7616,App
54302,34,25,checkout,2023-05-23,1411,Web
54303,2095,463,purchase,2023-02-26,5764,Web
54304,9053,245,product_view,2023-03-28,7779,Mobile Web
54305,1296,111,page_view,2023-08-03,7416,Web
54306,1458,66,page_view,2023-02-23,14212,Web
54307,2412,362,add_to_cart,2023-07-22,6317,Mobile Web
54308,946,331,checkout,2023-07-07,10384,Mobile Web
54309,8884,129,checkout,2023-06-16,31839,App
54310,6531,150,product_view,2023-11-20,20004,Web
54311,7626,321,page_view,2023-06-09,19550,App
54312,7848,300,page_view,2023-03-08,39499,Web
54313,3585,483,page_view,2023-08-28,36766,App
54314,1287,185,add_to_cart,2023-10-27,3224,App
54315,4319,438,page_view,2023-05-07,14414,App
54316,506,494,product_view,2023-04-11,40032,Mobile Web
54317,824,10,product_view,2023-12-04,46158,App
54318,528,32,page_view,2023-10-29,37835,Web
54319,3350,442,page_view,2023-10-20,31672,App
54320,8309,77,page_view,2023-08-29,8662,App
54321,8942,6,page_view,2023-01-29,24107,Mobile Web
54322,6145,354,checkout,2023-03-09,15579,App
54323,8194,137,checkout,2023-03-03,18247,App
54324,7899,84,add_to_cart,2023-06-02,41675,Web
54325,5580,9,add_to_cart,2023-12-10,40767,App
54326,4166,31,add_to_cart,2023-07-15,19501,Mobile Web
54327,7205,84,page_view,2023-02-09,5941,Web
54328,7185,427,page_view,2023-07-17,39034,Mobile Web
54329,6,452,purchase,2023-11-10,2272,Web
54330,9601,38,page_view,2023-01-18,11721,Web
54331,1236,123,add_to_cart,2023-06-09,26464,App
54332,6930,39,page_view,2023-08-31,24119,Web
54333,3721,221,product_view,2023-12-09,38283,App
54334,8736,38,checkout,2023-07-14,35207,Mobile Web
54335,1169,465,product_view,2023-02-07,19514,Web
54336,4237,296,page_view,2023-01-26,39747,Web
54337,3585,209,product_view,2023-03-18,48982,App
54338,3622,231,page_view,2023-11-09,48231,Web
54339,38,383,purchase,2023-08-07,38183,App
54340,2596,418,product_view,2023-12-05,4882,App
54341,8803,359,page_view,2023-11-29,34799,App
54342,2842,99,page_view,2023-11-29,28537,Mobile Web
54343,8496,172,page_view,2023-07-07,20098,Web
54344,8360,255,page_view,2023-05-15,40102,Mobile Web
54345,5832,171,add_to_cart,2023-05-31,7096,Web
54346,9399,292,product_view,2023-02-12,8153,Web
54347,2452,406,purchase,2023-10-28,26010,Web
54348,1277,21,page_view,2023-01-23,14655,App
54349,2524,402,product_view,2023-05-16,7753,App
54350,3421,431,page_view,2023-04-12,2060,App
54351,7669,142,page_view,2023-09-08,49685,App
54352,8153,496,page_view,2023-08-27,47923,App
54353,1114,284,purchase,2023-01-17,3331,Mobile Web
54354,884,446,checkout,2023-03-27,32912,Web
54355,5562,274,page_view,2023-11-13,12240,App
54356,4161,481,add_to_cart,2023-12-05,46779,App
54357,1436,156,purchase,2023-08-01,7891,Web
54358,5645,467,product_view,2023-08-23,15154,App
54359,9961,418,product_view,2023-01-17,17553,App
54360,6717,79,product_view,2023-06-19,40662,Mobile Web
54361,3541,207,page_view,2023-01-06,24254,Web
54362,3467,276,page_view,2023-04-16,28536,Mobile Web
54363,603,293,product_view,2023-06-14,49418,Web
54364,936,220,product_view,2023-07-31,12089,Web
54365,8122,420,page_view,2023-03-28,1396,Web
54366,4547,241,page_view,2023-05-02,76,Web
54367,1584,434,purchase,2023-08-19,21477,App
54368,646,461,page_view,2023-04-06,42117,App
54369,1355,435,add_to_cart,2023-05-21,24643,Web
54370,6437,71,page_view,2023-07-23,37750,Web
54371,7975,85,product_view,2023-12-08,12350,Mobile Web
54372,7405,402,page_view,2023-05-18,40792,App
54373,5543,64,add_to_cart,2023-06-16,45897,Mobile Web
54374,8058,458,checkout,2023-07-23,386,App
54375,646,190,checkout,2023-01-05,18333,Mobile Web
54376,658,359,checkout,2023-05-31,17945,Mobile Web
54377,5057,451,page_view,2023-10-03,30516,Web
54378,9426,215,product_view,2023-07-02,23162,Web
54379,1547,454,add_to_cart,2023-02-14,23648,Web
54380,7402,187,page_view,2023-02-13,48206,App
54381,2245,102,purchase,2023-10-27,19760,Web
54382,6168,475,product_view,2023-10-31,19683,Web
54383,3138,478,page_view,2023-01-17,10172,Mobile Web
54384,7920,495,add_to_cart,2023-07-27,34615,App
54385,803,286,product_view,2023-06-13,37173,App
54386,1250,143,page_view,2023-07-21,10478,App
54387,8554,2,checkout,2023-05-01,21683,Web
54388,9199,131,page_view,2023-04-01,33584,Web
54389,6066,266,checkout,2023-04-06,46625,Web
54390,6917,443,add_to_cart,2023-12-11,11951,Mobile Web
54391,2411,478,add_to_cart,2023-07-26,43296,App
54392,4711,148,product_view,2023-09-06,13797,Mobile Web
54393,8164,330,product_view,2023-11-06,11043,App
54394,4627,16,product_view,2023-02-06,25588,App
54395,4377,484,page_view,2023-03-01,10040,Mobile Web
54396,1643,486,page_view,2023-02-09,12220,App
54397,8895,4,page_view,2023-09-09,49614,App
54398,5669,280,page_view,2023-09-18,47787,Mobile Web
54399,7137,56,page_view,2023-06-22,8584,Web
54400,5507,216,checkout,2023-02-28,5423,App
54401,5811,49,checkout,2023-04-03,42675,Web
54402,1082,6,add_to_cart,2023-06-27,14507,App
54403,9450,9,purchase,2023-11-05,47724,Mobile Web
54404,2008,258,page_view,2023-12-31,46625,Web
54405,131,234,add_to_cart,2023-03-29,45653,Mobile Web
54406,6477,460,page_view,2023-12-15,43712,Web
54407,6399,211,add_to_cart,2023-08-21,29768,Web
54408,2072,272,page_view,2023-04-02,28089,App
54409,2199,480,page_view,2023-10-25,38222,Web
54410,5942,249,page_view,2023-02-09,48238,Web
54411,8895,394,page_view,2023-07-27,34828,Web
54412,8315,304,add_to_cart,2023-11-02,14809,App
54413,4264,387,page_view,2023-05-30,22337,App
54414,6470,405,add_to_cart,2023-03-13,3849,Web
54415,5362,300,product_view,2023-03-16,4979,App
54416,5757,101,product_view,2023-03-08,15279,Web
54417,8562,96,product_view,2023-11-07,45044,App
54418,4369,254,add_to_cart,2023-03-14,12291,Web
54419,9664,203,add_to_cart,2023-06-28,14212,Web
54420,2171,363,page_view,2023-05-07,9231,App
54421,2301,497,product_view,2023-10-07,44784,App
54422,6863,75,purchase,2023-05-12,7852,Web
54423,3892,492,checkout,2023-02-06,4276,App
54424,4121,234,page_view,2023-10-10,34693,Web
54425,3628,248,add_to_cart,2023-08-15,32988,App
54426,1502,196,page_view,2023-06-19,32208,App
54427,491,181,page_view,2023-09-02,46212,App
54428,8744,205,page_view,2023-07-19,22571,Mobile Web
54429,2560,139,add_to_cart,2023-02-14,18779,App
54430,4817,162,product_view,2023-09-08,28298,Web
54431,8059,1,product_view,2023-07-27,17245,Web
54432,8236,163,add_to_cart,2023-07-11,11693,App
54433,9648,6,product_view,2023-12-14,31986,Mobile Web
54434,3513,274,product_view,2023-09-06,16007,App
54435,2346,73,add_to_cart,2023-03-24,12103,App
54436,9194,279,page_view,2023-03-23,27639,Web
54437,3747,25,product_view,2023-12-09,45338,App
54438,1163,380,page_view,2023-05-13,41616,App
54439,2332,358,product_view,2023-07-06,39289,Mobile Web
54440,3244,426,purchase,2023-09-24,12685,App
54441,5652,255,add_to_cart,2023-09-24,13359,App
54442,1152,374,page_view,2023-05-01,21625,Web
54443,3458,243,checkout,2023-08-12,27622,Web
54444,2665,214,page_view,2023-08-10,32295,App
54445,9761,380,product_view,2023-01-08,23472,App
54446,4772,17,purchase,2023-09-13,25488,Mobile Web
54447,9901,246,page_view,2023-10-27,20380,App
54448,5203,369,page_view,2023-10-14,31805,App
54449,4922,265,checkout,2023-04-21,23770,App
54450,7577,178,add_to_cart,2023-05-01,44008,Mobile Web
54451,8739,497,page_view,2023-12-06,1979,Web
54452,3002,294,add_to_cart,2023-05-25,45372,App
54453,5001,118,add_to_cart,2023-01-25,13470,App
54454,8409,425,add_to_cart,2023-09-21,16345,Web
54455,4653,397,page_view,2023-04-13,48998,Web
54456,6934,441,purchase,2023-04-10,2482,App
54457,247,377,page_view,2023-08-30,10235,App
54458,8700,402,add_to_cart,2023-09-19,5391,Mobile Web
54459,4238,243,add_to_cart,2023-04-22,5703,App
54460,6768,10,page_view,2023-07-20,27720,Mobile Web
54461,9451,207,page_view,2023-11-22,10173,App
54462,4656,113,page_view,2023-02-27,14821,App
54463,9459,377,checkout,2023-06-30,121,Web
54464,5811,101,add_to_cart,2023-11-21,723,Mobile Web
54465,6797,82,add_to_cart,2023-10-23,32972,App
54466,1263,325,product_view,2023-04-04,26303,App
54467,3252,36,page_view,2023-07-19,21671,App
54468,5412,374,checkout,2023-08-01,16762,App
54469,9898,5,product_view,2023-09-25,9508,App
54470,4580,165,page_view,2023-07-27,116,App
54471,1508,365,product_view,2023-07-15,15374,App
54472,6883,136,product_view,2023-11-26,25280,App
54473,6149,276,page_view,2023-09-23,47914,App
54474,8659,369,page_view,2023-01-13,16377,App
54475,9151,162,add_to_cart,2023-10-05,47180,Web
54476,8424,435,page_view,2023-01-12,47856,Web
54477,9981,218,page_view,2023-09-04,21528,App
54478,6528,360,checkout,2023-10-29,31394,App
54479,586,431,add_to_cart,2023-07-09,22117,Web
54480,6136,42,page_view,2023-08-02,420,App
54481,5660,207,add_to_cart,2023-06-21,36851,App
54482,2401,25,product_view,2023-05-03,40582,App
54483,6063,239,product_view,2023-01-27,18315,Web
54484,2991,95,page_view,2023-01-13,25186,App
54485,99,115,add_to_cart,2023-01-26,14299,App
54486,8049,393,page_view,2023-04-06,2239,Web
54487,1911,499,product_view,2023-03-15,49955,Web
54488,9419,421,product_view,2023-09-06,22422,Web
54489,1188,163,product_view,2023-07-06,8186,App
54490,8741,346,product_view,2023-01-07,11866,Web
54491,6290,308,page_view,2023-11-12,9783,App
54492,8479,4,checkout,2023-04-14,17267,App
54493,2019,218,page_view,2023-12-21,4384,App
54494,4764,139,add_to_cart,2023-07-29,37513,Web
54495,2164,39,product_view,2023-12-04,47317,Mobile Web
54496,3112,389,page_view,2023-01-09,25219,Web
54497,9917,20,page_view,2023-05-24,26463,App
54498,8051,118,page_view,2023-08-29,41297,Web
54499,5742,314,product_view,2023-01-03,16129,App
54500,4945,315,page_view,2023-11-13,6085,Web
54501,500,499,page_view,2023-03-21,44906,Web
54502,1689,407,page_view,2023-10-14,38632,Web
54503,360,421,product_view,2023-01-19,9712,Web
54504,4243,243,product_view,2023-05-01,18343,App
54505,4164,195,page_view,2023-04-24,24216,App
54506,4239,236,add_to_cart,2023-08-20,21255,App
54507,3301,307,page_view,2023-02-14,9895,App
54508,1807,397,add_to_cart,2023-05-16,39959,App
54509,3575,228,purchase,2023-03-14,6319,Mobile Web
54510,609,247,page_view,2023-12-16,11912,App
54511,6157,417,product_view,2023-02-27,46753,Mobile Web
54512,8913,85,checkout,2023-04-21,13935,Web
54513,6099,148,product_view,2023-08-30,20778,Mobile Web
54514,59,314,add_to_cart,2023-05-28,44426,App
54515,5901,82,add_to_cart,2023-08-19,32415,Web
54516,7622,476,product_view,2023-04-01,21751,Web
54517,1593,60,page_view,2023-09-13,43804,Web
54518,4790,475,product_view,2023-10-19,38883,Web
54519,1832,344,page_view,2023-04-27,35607,Mobile Web
54520,7093,161,product_view,2023-10-24,13218,App
54521,8461,262,purchase,2023-03-31,21499,Web
54522,2840,374,product_view,2023-11-20,28357,Mobile Web
54523,497,484,page_view,2023-03-15,6688,App
54524,5176,356,checkout,2023-12-17,42384,Mobile Web
54525,770,176,checkout,2023-07-28,6706,Web
54526,592,439,page_view,2023-12-27,34967,Mobile Web
54527,2548,330,purchase,2023-09-15,45450,Web
54528,6940,91,page_view,2023-11-15,41512,App
54529,4954,79,page_view,2023-05-23,6587,App
54530,4285,35,page_view,2023-10-20,28099,Mobile Web
54531,1386,32,page_view,2023-06-17,47710,App
54532,9412,221,page_view,2023-05-14,35340,App
54533,9861,230,product_view,2023-03-22,34795,Mobile Web
54534,1704,252,checkout,2023-09-13,17952,App
54535,8285,259,purchase,2023-08-02,47780,Mobile Web
54536,3545,272,product_view,2023-03-06,41439,Web
54537,4690,36,page_view,2023-11-09,14318,App
54538,1430,231,product_view,2023-05-07,5644,Mobile Web
54539,5941,460,page_view,2023-05-07,13301,Mobile Web
54540,4936,121,add_to_cart,2023-07-22,43680,Mobile Web
54541,3752,499,page_view,2023-10-21,19718,App
54542,943,159,page_view,2023-09-19,19487,App
54543,458,124,product_view,2023-04-20,42588,Web
54544,4654,484,product_view,2023-03-14,40862,App
54545,6939,162,page_view,2023-06-08,39829,App
54546,7682,347,checkout,2023-01-16,24321,App
54547,9501,374,checkout,2023-12-14,33423,Web
54548,9364,384,page_view,2023-08-30,4323,App
54549,5093,261,product_view,2023-03-31,22609,Web
54550,1867,227,product_view,2023-09-21,29572,App
54551,8816,331,product_view,2023-02-13,34176,Web
54552,3094,275,page_view,2023-11-12,16417,Web
54553,8627,142,page_view,2023-06-26,13786,App
54554,7182,368,page_view,2023-11-10,31081,App
54555,7146,318,page_view,2023-09-15,31913,Web
54556,8569,34,page_view,2023-02-23,19187,Web
54557,4614,486,page_view,2023-11-19,27508,Mobile Web
54558,7944,334,page_view,2023-12-08,43146,Mobile Web
54559,6930,142,page_view,2023-08-02,2302,Web
54560,3782,469,add_to_cart,2023-02-08,14734,App
54561,6775,334,page_view,2023-12-07,43362,Mobile Web
54562,2915,68,purchase,2023-09-14,17884,App
54563,3254,211,purchase,2023-01-14,17650,App
54564,9891,164,page_view,2023-10-29,7107,App
54565,2414,370,page_view,2023-09-17,30277,App
54566,4397,338,page_view,2023-01-16,23798,App
54567,4600,215,product_view,2023-11-04,8144,App
54568,7478,255,page_view,2023-10-01,44385,App
54569,1104,83,page_view,2023-10-15,26244,Mobile Web
54570,8661,28,checkout,2023-02-01,22795,Web
54571,2346,396,page_view,2023-05-15,7854,Mobile Web
54572,5302,193,page_view,2023-01-10,10833,App
54573,6718,275,page_view,2023-11-16,39960,App
54574,724,94,page_view,2023-04-17,4128,App
54575,849,437,page_view,2023-04-29,10072,App
54576,9695,291,page_view,2023-07-21,11428,Web
54577,3060,485,page_view,2023-04-01,32339,Web
54578,4946,245,page_view,2023-08-13,4430,Web
54579,6941,192,product_view,2023-03-17,33714,Mobile Web
54580,5170,71,add_to_cart,2023-05-18,17829,Web
54581,7561,263,add_to_cart,2023-06-04,48778,Mobile Web
54582,9006,364,page_view,2023-06-18,49044,App
54583,9862,133,page_view,2023-03-07,43833,Mobile Web
54584,3397,199,page_view,2023-04-06,7469,App
54585,2477,53,page_view,2023-09-05,16094,App
54586,4249,438,page_view,2023-07-04,17481,App
54587,6495,225,add_to_cart,2023-11-05,46714,App
54588,9169,495,product_view,2023-05-13,43982,Web
54589,6298,45,add_to_cart,2023-03-11,25991,App
54590,1650,290,product_view,2023-07-19,47423,App
54591,5126,312,product_view,2023-09-08,16278,Web
54592,571,21,page_view,2023-04-30,29260,App
54593,6127,456,product_view,2023-03-10,6210,Web
54594,7179,279,checkout,2023-12-20,24582,App
54595,3631,438,page_view,2023-12-27,35483,Mobile Web
54596,5940,354,product_view,2023-12-30,47750,Mobile Web
54597,4011,87,add_to_cart,2023-12-28,5334,Web
54598,9895,292,page_view,2023-09-05,41914,App
54599,9683,395,page_view,2023-04-02,24401,Mobile Web
54600,7579,266,page_view,2023-04-05,11091,Mobile Web
54601,8104,166,page_view,2023-03-17,11022,App
54602,2530,436,add_to_cart,2023-02-22,1643,App
54603,3876,101,page_view,2023-06-11,42892,Web
54604,9364,229,product_view,2023-06-28,11891,Web
54605,69,182,page_view,2023-05-02,40379,App
54606,5706,258,product_view,2023-03-16,23035,App
54607,63,447,page_view,2023-06-13,29231,App
54608,8872,67,checkout,2023-01-26,4603,Mobile Web
54609,6236,331,page_view,2023-02-19,31718,Web
54610,5104,44,product_view,2023-07-20,25668,Web
54611,7446,410,page_view,2023-11-13,27302,Web
54612,5065,24,page_view,2023-10-24,35714,App
54613,2370,179,page_view,2023-04-07,8700,Web
54614,3363,300,product_view,2023-04-06,38460,Web
54615,8219,293,add_to_cart,2023-10-18,20357,Mobile Web
54616,9663,270,add_to_cart,2023-08-15,395,Web
54617,9593,117,checkout,2023-05-10,28634,Web
54618,5790,155,page_view,2023-07-05,16781,App
54619,9379,391,product_view,2023-02-19,18775,App
54620,5157,380,page_view,2023-02-13,17561,App
54621,4762,386,checkout,2023-12-27,9394,App
54622,5489,335,product_view,2023-12-07,33317,App
54623,3772,478,add_to_cart,2023-07-22,45468,Web
54624,542,70,product_view,2023-06-23,36120,App
54625,1611,219,checkout,2023-12-26,39608,App
54626,9607,214,page_view,2023-02-05,46409,App
54627,4214,325,checkout,2023-08-05,12509,App
54628,5015,54,page_view,2023-01-03,24076,App
54629,1576,285,page_view,2023-10-07,20988,Mobile Web
54630,1,307,page_view,2023-07-24,48314,App
54631,6919,290,product_view,2023-03-30,6099,Mobile Web
54632,297,337,page_view,2023-06-01,41840,Web
54633,3586,328,product_view,2023-10-31,6367,Web
54634,9489,399,add_to_cart,2023-06-16,49720,Web
54635,1417,272,page_view,2023-02-24,42211,App
54636,5771,410,product_view,2023-04-26,38095,Web
54637,9516,146,page_view,2023-04-13,5265,App
54638,9656,164,product_view,2023-10-25,17468,App
54639,79,135,product_view,2023-08-06,24103,App
54640,1723,413,page_view,2023-08-07,41609,Web
54641,7096,451,page_view,2023-01-03,35108,App
54642,2690,264,page_view,2023-06-24,17051,App
54643,4098,405,page_view,2023-08-26,6571,App
54644,1084,391,add_to_cart,2023-06-15,2122,Web
54645,7063,476,checkout,2023-03-18,17434,Web
54646,2718,32,product_view,2023-11-25,37959,App
54647,3797,432,add_to_cart,2023-10-22,45291,Web
54648,8121,162,page_view,2023-07-27,38397,Web
54649,3012,481,product_view,2023-07-22,1887,Web
54650,7753,221,add_to_cart,2023-06-06,39123,App
54651,1185,490,page_view,2023-09-03,20188,Web
54652,5177,19,product_view,2023-02-03,45810,App
54653,1250,471,product_view,2023-12-15,5155,App
54654,182,84,page_view,2023-02-17,43851,App
54655,7584,24,product_view,2023-09-20,6146,Mobile Web
54656,9531,448,add_to_cart,2023-02-13,37773,Web
54657,520,451,page_view,2023-04-19,22346,Web
54658,6514,78,product_view,2023-03-10,5997,Mobile Web
54659,7951,410,product_view,2023-12-04,28512,Mobile Web
54660,6783,385,product_view,2023-01-02,22900,App
54661,1695,408,product_view,2023-08-21,29742,Web
54662,4672,134,page_view,2023-03-21,21566,App
54663,1194,4,purchase,2023-04-09,25103,App
54664,3434,58,page_view,2023-10-21,42242,App
54665,8989,413,product_view,2023-03-02,7876,App
54666,9396,457,add_to_cart,2023-10-26,24829,Mobile Web
54667,4277,68,product_view,2023-12-30,37439,Mobile Web
54668,5133,246,product_view,2023-02-14,18090,App
54669,9008,260,product_view,2023-10-03,33465,App
54670,2970,79,page_view,2023-05-15,31091,App
54671,1236,223,page_view,2023-07-24,24222,App
54672,9755,303,page_view,2023-06-18,34945,Web
54673,2277,88,page_view,2023-07-06,30003,App
54674,5217,150,page_view,2023-01-28,13049,App
54675,2653,30,product_view,2023-07-30,19887,Mobile Web
54676,9307,493,add_to_cart,2023-04-22,32075,App
54677,3844,355,page_view,2023-08-10,6780,Web
54678,715,376,purchase,2023-10-25,49458,Mobile Web
54679,51,218,purchase,2023-12-22,38424,App
54680,8770,450,page_view,2023-12-07,48432,Web
54681,3112,207,page_view,2023-09-18,4453,App
54682,1997,434,product_view,2023-06-24,5875,Web
54683,8824,156,add_to_cart,2023-02-02,21981,Web
54684,3355,246,product_view,2023-07-13,45490,App
54685,2555,221,page_view,2023-08-23,43082,App
54686,6631,412,add_to_cart,2023-08-04,48233,Mobile Web
54687,991,78,page_view,2023-11-29,8305,App
54688,3450,132,add_to_cart,2023-07-04,1856,Web
54689,2951,470,page_view,2023-07-01,46783,Web
54690,4166,229,checkout,2023-11-14,43133,Mobile Web
54691,5150,359,page_view,2023-11-13,13244,App
54692,3295,89,page_view,2023-10-25,32817,App
54693,471,385,add_to_cart,2023-02-08,45848,App
54694,6477,208,page_view,2023-11-02,28505,Mobile Web
54695,2508,205,page_view,2023-07-14,19952,Mobile Web
54696,7500,89,page_view,2023-07-31,37002,Mobile Web
54697,4784,59,page_view,2023-10-27,39982,App
54698,5604,122,page_view,2023-08-15,4211,Web
54699,1233,96,product_view,2023-07-27,29398,Mobile Web
54700,6973,87,page_view,2023-02-01,16280,App
54701,414,176,page_view,2023-04-05,49605,App
54702,8218,430,add_to_cart,2023-03-12,49004,Web
54703,380,471,product_view,2023-04-12,6032,App
54704,9122,481,product_view,2023-07-13,33377,Web
54705,9796,402,add_to_cart,2023-05-21,26050,Mobile Web
54706,816,165,checkout,2023-06-06,49259,Mobile Web
54707,4553,317,page_view,2023-10-20,2527,App
54708,920,59,page_view,2023-12-30,27227,App
54709,7566,390,page_view,2023-10-21,25309,Web
54710,845,258,add_to_cart,2023-06-27,18368,App
54711,3688,489,page_view,2023-12-18,44778,Web
54712,4441,374,add_to_cart,2023-02-23,12596,App
54713,5592,139,purchase,2023-05-29,2305,Web
54714,1687,137,add_to_cart,2023-05-01,36893,Web
54715,5587,378,product_view,2023-08-19,7850,App
54716,6209,368,add_to_cart,2023-12-08,49168,Mobile Web
54717,9039,463,product_view,2023-01-03,44236,App
54718,2810,331,page_view,2023-05-18,21160,Web
54719,5038,455,page_view,2023-04-11,3054,App
54720,4926,22,purchase,2023-12-15,16798,App
54721,3638,169,add_to_cart,2023-05-09,21501,App
54722,6544,311,add_to_cart,2023-03-21,47648,App
54723,7100,433,add_to_cart,2023-06-01,16374,Mobile Web
54724,8546,260,product_view,2023-11-07,7286,Web
54725,4801,70,add_to_cart,2023-02-23,8951,Web
54726,3990,391,add_to_cart,2023-08-03,34567,App
54727,6914,224,page_view,2023-03-21,3303,Mobile Web
54728,5425,384,page_view,2023-08-09,46372,Mobile Web
54729,1933,271,page_view,2023-04-12,40158,App
54730,1557,452,page_view,2023-03-03,10892,Web
54731,584,282,page_view,2023-09-12,793,App
54732,1181,359,product_view,2023-08-28,14987,Web
54733,7406,491,product_view,2023-08-29,12491,Mobile Web
54734,7733,160,page_view,2023-05-20,30132,App
54735,3779,415,page_view,2023-12-29,39391,App
54736,4467,351,product_view,2023-05-20,21568,App
54737,9067,382,page_view,2023-03-17,15997,App
54738,9732,412,page_view,2023-04-03,38788,App
54739,8283,228,page_view,2023-03-16,37814,App
54740,9326,61,page_view,2023-02-20,34126,Web
54741,8570,85,product_view,2023-04-06,31656,App
54742,6544,384,product_view,2023-12-15,11587,App
54743,1719,103,page_view,2023-06-04,15697,App
54744,8652,475,page_view,2023-03-09,27380,App
54745,7641,137,product_view,2023-11-27,30969,Mobile Web
54746,1052,432,page_view,2023-02-25,25052,App
54747,2036,156,page_view,2023-10-30,28549,Web
54748,6755,60,product_view,2023-09-03,11377,App
54749,7591,138,page_view,2023-04-09,22519,Web
54750,7697,288,page_view,2023-09-20,1118,Web
54751,7839,239,add_to_cart,2023-02-17,33187,App
54752,100,165,product_view,2023-12-09,42315,Mobile Web
54753,7072,187,product_view,2023-12-16,44114,Mobile Web
54754,968,405,product_view,2023-10-23,20563,Web
54755,5578,282,checkout,2023-01-15,25519,App
54756,6555,252,page_view,2023-04-30,49349,App
54757,4870,185,product_view,2023-05-12,31951,Mobile Web
54758,8375,357,checkout,2023-08-16,13964,Web
54759,8297,476,product_view,2023-04-15,9224,App
54760,3590,153,page_view,2023-02-23,20763,Mobile Web
54761,615,461,page_view,2023-08-21,34362,Web
54762,414,28,purchase,2023-06-17,23601,App
54763,9234,135,product_view,2023-02-21,36024,App
54764,1319,31,checkout,2023-01-17,28177,App
54765,4430,46,page_view,2023-12-05,43863,Mobile Web
54766,7103,182,product_view,2023-04-01,15123,App
54767,8847,273,page_view,2023-10-30,10851,Mobile Web
54768,6325,460,add_to_cart,2023-07-07,16885,Web
54769,9444,274,page_view,2023-10-04,39856,Mobile Web
54770,1623,363,product_view,2023-05-02,11600,App
54771,5849,19,purchase,2023-10-14,6809,App
54772,6153,210,page_view,2023-06-17,41528,App
54773,7269,124,add_to_cart,2023-01-08,42408,App
54774,3736,340,product_view,2023-09-17,6763,Web
54775,1890,184,product_view,2023-04-16,19562,App
54776,2251,389,page_view,2023-05-01,29738,Web
54777,3712,462,page_view,2023-03-28,7999,App
54778,8995,142,add_to_cart,2023-08-31,7516,App
54779,7420,7,product_view,2023-02-21,30619,Web
54780,4444,417,page_view,2023-01-13,24194,Web
54781,5492,19,add_to_cart,2023-06-02,499,App
54782,5663,214,product_view,2023-06-10,17617,App
54783,4708,358,product_view,2023-04-17,34436,Mobile Web
54784,6013,325,product_view,2023-06-15,18612,Mobile Web
54785,7311,138,page_view,2023-02-14,32277,App
54786,2242,223,product_view,2023-04-22,7646,Web
54787,2687,215,page_view,2023-06-12,6608,App
54788,8551,486,page_view,2023-11-29,29170,App
54789,5106,110,product_view,2023-08-07,33501,App
54790,7023,440,product_view,2023-04-14,48545,App
54791,4675,15,checkout,2023-12-11,45484,App
54792,447,259,page_view,2023-12-29,25748,Web
54793,9755,97,product_view,2023-05-31,46511,App
54794,8096,213,add_to_cart,2023-04-26,7729,Web
54795,7587,457,product_view,2023-02-03,21193,Mobile Web
54796,881,287,checkout,2023-12-23,36085,App
54797,1000,71,page_view,2023-08-14,35859,Web
54798,2131,228,page_view,2023-02-09,32727,Mobile Web
54799,2215,23,product_view,2023-11-06,48342,App
54800,703,48,product_view,2023-12-11,48328,App
54801,4616,88,product_view,2023-11-20,12468,Mobile Web
54802,5186,371,product_view,2023-02-03,14613,App
54803,9384,59,page_view,2023-07-14,30500,App
54804,9774,75,page_view,2023-04-28,32795,Web
54805,6143,55,product_view,2023-04-11,32608,App
54806,5642,226,product_view,2023-06-28,20610,App
54807,473,322,page_view,2023-05-14,17699,App
54808,5746,126,add_to_cart,2023-08-17,6806,App
54809,8911,336,purchase,2023-11-18,42388,App
54810,7875,127,add_to_cart,2023-02-13,43105,App
54811,9089,471,product_view,2023-12-26,3036,Web
54812,3896,235,page_view,2023-07-03,44429,App
54813,3883,436,add_to_cart,2023-05-14,37135,Web
54814,7933,454,product_view,2023-04-19,27231,Web
54815,3543,130,product_view,2023-05-05,16464,App
54816,7084,278,add_to_cart,2023-11-24,29626,App
54817,8186,69,page_view,2023-11-21,24532,Mobile Web
54818,8400,237,add_to_cart,2023-09-17,12916,Web
54819,3557,219,page_view,2023-03-27,36162,App
54820,813,344,product_view,2023-06-15,9784,Web
54821,549,147,page_view,2023-06-04,16953,App
54822,1601,98,page_view,2023-02-25,21924,Mobile Web
54823,7087,132,product_view,2023-09-06,24686,Mobile Web
54824,8213,67,page_view,2023-07-30,24985,App
54825,5914,162,checkout,2023-10-06,27947,App
54826,4952,7,product_view,2023-10-20,1067,Web
54827,9763,457,page_view,2023-03-14,36733,Web
